SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,SEASON,PLAYER_ID,PLAYER_NAME
22015,2544,0021500543,"Jan 08, 2016",CLE @ MIN,W,32,5,12,0.417,0,4,0.0,3,4,0.75,0,12,12,8,1,2,3,1,13,21,1,2015-16,2544,LeBron James
22015,2544,0021500559,"Jan 10, 2016",CLE @ PHI,W,37,15,22,0.682,3,5,0.6,4,6,0.667,0,7,7,9,2,0,2,1,37,11,1,2015-16,2544,LeBron James
22015,2544,0021500575,"Jan 12, 2016",CLE @ DAL,W,42,9,17,0.529,3,6,0.5,6,8,0.75,3,7,10,7,2,0,4,2,27,2,1,2015-16,2544,LeBron James
22015,2544,0021500590,"Jan 14, 2016",CLE @ SAS,L,37,9,17,0.529,1,3,0.333,3,4,0.75,2,5,7,5,0,0,4,4,22,9,1,2015-16,2544,LeBron James
22015,2544,0021500601,"Jan 15, 2016",CLE @ HOU,W,36,7,14,0.5,1,2,0.5,4,6,0.667,2,5,7,7,0,2,4,1,19,10,1,2015-16,2544,LeBron James
22015,2544,0021500622,"Jan 18, 2016",CLE vs. GSW,L,33,7,16,0.438,0,3,0.0,2,2,1.0,1,4,5,5,1,1,3,1,16,-34,1,2015-16,2544,LeBron James
22015,2544,0021500631,"Jan 20, 2016",CLE @ BKN,W,29,7,12,0.583,1,1,1.0,2,4,0.5,0,1,1,5,1,1,4,1,17,15,1,2015-16,2544,LeBron James
22015,2544,0021500640,"Jan 21, 2016",CLE vs. LAC,W,35,9,17,0.529,1,4,0.25,3,5,0.6,1,4,5,12,0,0,0,4,22,21,1,2015-16,2544,LeBron James
22015,2544,0021500659,"Jan 23, 2016",CLE vs. CHI,L,40,11,27,0.407,0,5,0.0,4,7,0.571,3,10,13,9,2,1,1,3,26,-2,1,2015-16,2544,LeBron James
22015,2544,0021500667,"Jan 25, 2016",CLE vs. MIN,W,38,11,15,0.733,1,1,1.0,2,3,0.667,0,4,4,9,1,1,5,2,25,1,1,2015-16,2544,LeBron James
22015,2544,0021500684,"Jan 27, 2016",CLE vs. PHX,W,31,7,8,0.875,0,1,0.0,7,7,1.0,0,3,3,9,0,0,2,2,21,16,1,2015-16,2544,LeBron James
22015,2544,0021500699,"Jan 29, 2016",CLE @ DET,W,36,7,16,0.438,0,2,0.0,6,7,0.857,1,8,9,8,1,0,1,3,20,19,1,2015-16,2544,LeBron James
22015,2544,0021500713,"Jan 30, 2016",CLE vs. SAS,W,34,10,17,0.588,0,2,0.0,9,11,0.818,1,4,5,7,2,2,2,2,29,14,1,2015-16,2544,LeBron James
22015,2544,0021500721,"Feb 01, 2016",CLE @ IND,W,44,9,22,0.409,0,5,0.0,6,10,0.6,2,10,12,6,2,1,1,2,24,-1,1,2015-16,2544,LeBron James
22015,2544,0021500735,"Feb 03, 2016",CLE @ CHA,L,39,10,21,0.476,0,3,0.0,3,5,0.6,0,6,6,6,1,2,1,1,23,-9,1,2015-16,2544,LeBron James
22015,2544,0021500755,"Feb 05, 2016",CLE vs. BOS,L,38,9,23,0.391,0,5,0.0,12,17,0.706,3,4,7,4,2,1,6,2,30,-7,1,2015-16,2544,LeBron James
22015,2544,0021500763,"Feb 06, 2016",CLE vs. NOP,W,37,11,20,0.55,2,5,0.4,3,3,1.0,0,3,3,8,1,0,2,2,27,8,1,2015-16,2544,LeBron James
22015,2544,0021500775,"Feb 08, 2016",CLE vs. SAC,W,31,8,16,0.5,1,2,0.5,4,5,0.8,1,9,10,10,2,1,4,1,21,16,1,2015-16,2544,LeBron James
22015,2544,0021500795,"Feb 10, 2016",CLE vs. LAL,W,37,12,22,0.545,3,6,0.5,2,5,0.4,1,6,7,11,1,0,1,1,29,16,1,2015-16,2544,LeBron James
22015,2544,0021500803,"Feb 18, 2016",CLE vs. CHI,W,35,11,19,0.579,0,2,0.0,3,3,1.0,2,7,9,9,0,1,2,3,25,13,1,2015-16,2544,LeBron James
22015,2544,0021500824,"Feb 21, 2016",CLE @ OKC,W,37,11,22,0.5,2,5,0.4,1,1,1.0,3,4,7,11,3,0,5,3,25,22,1,2015-16,2544,LeBron James
22015,2544,0021500833,"Feb 22, 2016",CLE vs. DET,L,37,5,18,0.278,0,4,0.0,2,2,1.0,1,7,8,5,3,0,6,2,12,-4,1,2015-16,2544,LeBron James
22015,2544,0021500845,"Feb 24, 2016",CLE vs. CHA,W,30,8,13,0.615,2,4,0.5,5,8,0.625,1,6,7,7,2,0,2,1,23,4,1,2015-16,2544,LeBron James
22015,2544,0021500864,"Feb 26, 2016",CLE @ TOR,L,40,9,18,0.5,2,4,0.5,5,9,0.556,1,7,8,7,1,0,6,2,25,10,1,2015-16,2544,LeBron James
22015,2544,0021500884,"Feb 29, 2016",CLE vs. IND,W,37,14,22,0.636,2,4,0.5,3,5,0.6,0,5,5,4,2,0,5,2,33,12,1,2015-16,2544,LeBron James
22015,2544,0021500917,"Mar 04, 2016",CLE vs. WAS,W,30,7,18,0.389,1,4,0.25,4,4,1.0,1,12,13,8,3,0,1,1,19,15,1,2015-16,2544,LeBron James
22015,2544,0021500922,"Mar 05, 2016",CLE vs. BOS,W,36,11,20,0.55,1,4,0.25,5,9,0.556,4,7,11,8,2,1,4,2,28,4,1,2015-16,2544,LeBron James
22015,2544,0021500938,"Mar 07, 2016",CLE vs. MEM,L,38,11,19,0.579,2,4,0.5,4,5,0.8,2,7,9,5,1,0,4,2,28,-9,1,2015-16,2544,LeBron James
22015,2544,0021500957,"Mar 09, 2016",CLE @ SAC,W,37,8,19,0.421,1,5,0.2,8,9,0.889,4,7,11,6,0,0,5,1,25,16,1,2015-16,2544,LeBron James
22015,2544,0021500962,"Mar 10, 2016",CLE @ LAL,W,35,9,18,0.5,1,4,0.25,5,8,0.625,2,3,5,7,0,2,3,2,24,6,1,2015-16,2544,LeBron James
22015,2544,0021500983,"Mar 13, 2016",CLE @ LAC,W,31,9,15,0.6,3,4,0.75,6,7,0.857,1,5,6,5,1,0,2,2,27,16,1,2015-16,2544,LeBron James
22015,2544,0021500994,"Mar 14, 2016",CLE @ UTA,L,37,10,20,0.5,2,6,0.333,1,2,0.5,6,6,12,3,1,0,3,0,23,6,1,2015-16,2544,LeBron James
22015,2544,0021501020,"Mar 18, 2016",CLE @ ORL,W,36,6,15,0.4,0,3,0.0,6,6,1.0,1,6,7,8,1,1,4,3,18,-5,1,2015-16,2544,LeBron James
22015,2544,0021501033,"Mar 19, 2016",CLE @ MIA,L,27,13,20,0.65,0,3,0.0,0,0,0.0,0,3,3,3,1,0,3,1,26,-23,1,2015-16,2544,LeBron James
22015,2544,0021501044,"Mar 21, 2016",CLE vs. DEN,W,33,12,19,0.632,1,2,0.5,8,11,0.727,3,8,11,11,0,0,3,2,33,38,1,2015-16,2544,LeBron James
22015,2544,0021501059,"Mar 23, 2016",CLE vs. MIL,W,37,9,22,0.409,1,4,0.25,7,10,0.7,5,1,6,8,2,1,2,0,26,12,1,2015-16,2544,LeBron James
22015,2544,0021501069,"Mar 24, 2016",CLE @ BKN,L,35,13,16,0.813,1,2,0.5,3,4,0.75,1,5,6,5,1,0,4,2,30,-8,1,2015-16,2544,LeBron James
22015,2544,0021501086,"Mar 26, 2016",CLE @ NYK,W,36,10,21,0.476,2,3,0.667,5,6,0.833,3,8,11,11,1,2,2,4,27,20,1,2015-16,2544,LeBron James
22015,2544,0021501122,"Mar 31, 2016",CLE vs. BKN,W,31,8,11,0.727,0,0,0.0,8,10,0.8,0,4,4,11,2,1,6,0,24,28,1,2015-16,2544,LeBron James
22015,2544,0021501131,"Apr 01, 2016",CLE @ ATL,W,44,12,26,0.462,1,5,0.2,4,5,0.8,3,13,16,9,3,1,3,4,29,6,1,2015-16,2544,LeBron James
22015,2544,0021501144,"Apr 03, 2016",CLE vs. CHA,W,41,14,22,0.636,0,0,0.0,3,3,1.0,3,5,8,12,2,0,5,4,31,10,1,2015-16,2544,LeBron James
22015,2544,0021501159,"Apr 05, 2016",CLE @ MIL,W,28,7,9,0.778,1,2,0.5,2,2,1.0,0,5,5,9,0,1,4,0,17,22,1,2015-16,2544,LeBron James
22015,2544,0021501191,"Apr 09, 2016",CLE @ CHI,L,39,13,17,0.765,4,5,0.8,3,4,0.75,3,4,7,3,0,1,4,1,33,7,1,2015-16,2544,LeBron James
22015,2544,0021501203,"Apr 11, 2016",CLE vs. ATL,W,32,13,16,0.813,3,4,0.75,5,5,1.0,1,5,6,6,2,1,4,2,34,13,1,2015-16,2544,LeBron James
22016,2544,0021600001,"Oct 25, 2016",CLE vs. NYK,W,32,9,14,0.643,0,3,0.0,1,2,0.5,3,8,11,14,0,1,4,3,19,26,1,2016-17,2544,LeBron James
22016,2544,0021600018,"Oct 28, 2016",CLE @ TOR,W,39,7,16,0.438,2,6,0.333,5,7,0.714,2,6,8,7,0,0,5,2,21,0,1,2016-17,2544,LeBron James
22016,2544,0021600029,"Oct 29, 2016",CLE vs. ORL,W,39,7,16,0.438,2,6,0.333,7,11,0.636,1,5,6,9,1,1,2,2,23,1,1,2016-17,2544,LeBron James
22016,2544,0021600047,"Nov 01, 2016",CLE vs. HOU,W,36,6,12,0.5,1,3,0.333,6,10,0.6,3,10,13,8,0,0,4,4,19,15,1,2016-17,2544,LeBron James
22016,2544,0021600068,"Nov 03, 2016",CLE vs. BOS,W,36,12,22,0.545,1,4,0.25,5,5,1.0,1,6,7,12,1,0,2,2,30,18,1,2016-17,2544,LeBron James
22016,2544,0021600080,"Nov 05, 2016",CLE @ PHI,W,36,9,23,0.391,1,5,0.2,6,7,0.857,1,7,8,14,2,1,5,1,25,11,1,2016-17,2544,LeBron James
22016,2544,0021600100,"Nov 08, 2016",CLE vs. ATL,L,37,8,17,0.471,2,5,0.4,5,5,1.0,2,7,9,5,3,0,1,3,23,7,1,2016-17,2544,LeBron James
22016,2544,0021600122,"Nov 11, 2016",CLE @ WAS,W,38,9,18,0.5,3,4,0.75,6,9,0.667,0,10,10,5,2,2,6,1,27,7,1,2016-17,2544,LeBron James
22016,2544,0021600140,"Nov 13, 2016",CLE vs. CHA,W,39,8,21,0.381,2,5,0.4,1,2,0.5,0,8,8,8,1,1,3,0,19,12,1,2016-17,2544,LeBron James
22016,2544,0021600153,"Nov 15, 2016",CLE vs. TOR,W,38,10,15,0.667,2,5,0.4,6,10,0.6,0,9,9,15,1,0,5,2,28,1,1,2016-17,2544,LeBron James
22016,2544,0021600175,"Nov 18, 2016",CLE vs. DET,W,28,9,14,0.643,1,3,0.333,2,3,0.667,0,3,3,3,0,1,2,1,21,21,1,2016-17,2544,LeBron James
22016,2544,0021600215,"Nov 23, 2016",CLE vs. POR,W,38,11,21,0.524,2,3,0.667,7,8,0.875,1,9,10,13,3,0,3,0,31,17,1,2016-17,2544,LeBron James
22016,2544,0021600227,"Nov 25, 2016",CLE vs. DAL,W,29,6,13,0.462,2,5,0.4,5,5,1.0,0,5,5,11,1,0,4,1,19,33,1,2016-17,2544,LeBron James
22016,2544,0021600245,"Nov 27, 2016",CLE @ PHI,W,42,9,19,0.474,1,4,0.25,7,9,0.778,2,8,10,13,1,0,5,0,26,2,1,2016-17,2544,LeBron James
22016,2544,0021600262,"Nov 29, 2016",CLE @ MIL,L,33,8,16,0.5,3,8,0.375,3,7,0.429,0,4,4,4,0,0,7,3,22,-12,1,2016-17,2544,LeBron James
22016,2544,0021600279,"Dec 01, 2016",CLE vs. LAC,L,34,5,14,0.357,0,2,0.0,6,11,0.545,1,4,5,5,2,0,5,2,16,-20,1,2016-17,2544,LeBron James
22016,2544,0021600286,"Dec 02, 2016",CLE @ CHI,L,45,13,22,0.591,1,3,0.333,0,0,0.0,0,5,5,13,0,0,8,2,27,-2,1,2016-17,2544,LeBron James
22016,2544,0021600305,"Dec 05, 2016",CLE @ TOR,W,42,12,26,0.462,2,7,0.286,8,9,0.889,3,5,8,7,2,0,1,2,34,9,1,2016-17,2544,LeBron James
22016,2544,0021600327,"Dec 07, 2016",CLE @ NYK,W,32,7,10,0.7,1,2,0.5,10,14,0.714,2,4,6,7,1,2,4,2,25,32,1,2016-17,2544,LeBron James
22016,2544,0021600338,"Dec 09, 2016",CLE vs. MIA,W,37,12,22,0.545,1,3,0.333,2,4,0.5,2,6,8,8,3,0,3,2,27,22,1,2016-17,2544,LeBron James
22016,2544,0021600349,"Dec 10, 2016",CLE vs. CHA,W,42,17,24,0.708,5,10,0.5,5,9,0.556,1,8,9,10,3,1,5,3,44,-1,1,2016-17,2544,LeBron James
22016,2544,0021600368,"Dec 13, 2016",CLE vs. MEM,W,36,9,17,0.529,0,4,0.0,5,8,0.625,1,5,6,8,3,0,6,1,23,8,1,2016-17,2544,LeBron James
22016,2544,0021600402,"Dec 17, 2016",CLE vs. LAL,W,39,9,18,0.5,2,5,0.4,6,11,0.545,1,6,7,9,2,2,2,1,26,17,1,2016-17,2544,LeBron James
22016,2544,0021600423,"Dec 20, 2016",CLE @ MIL,W,47,12,25,0.48,5,9,0.556,5,6,0.833,3,9,12,7,1,1,2,2,34,8,1,2016-17,2544,LeBron James
22016,2544,0021600429,"Dec 21, 2016",CLE vs. MIL,W,34,12,24,0.5,4,7,0.571,1,1,1.0,1,8,9,6,0,0,2,0,29,26,1,2016-17,2544,LeBron James
22016,2544,0021600444,"Dec 23, 2016",CLE vs. BKN,W,27,7,16,0.438,0,3,0.0,5,6,0.833,1,3,4,6,3,0,1,0,19,32,1,2016-17,2544,LeBron James
22016,2544,0021600457,"Dec 25, 2016",CLE vs. GSW,W,40,12,22,0.545,4,8,0.5,3,7,0.429,5,8,13,4,2,1,5,2,31,4,1,2016-17,2544,LeBron James
22016,2544,0021600488,"Dec 29, 2016",CLE vs. BOS,W,44,9,18,0.5,2,6,0.333,3,7,0.429,2,6,8,11,1,3,8,2,23,1,1,2016-17,2544,LeBron James
22016,2544,0021600505,"Dec 31, 2016",CLE @ CHA,W,36,12,25,0.48,4,8,0.5,4,6,0.667,2,4,6,9,1,0,1,1,32,17,1,2016-17,2544,LeBron James
22016,2544,0021600514,"Jan 02, 2017",CLE vs. NOP,W,39,9,21,0.429,0,4,0.0,8,10,0.8,2,5,7,6,2,1,4,1,26,-4,1,2016-17,2544,LeBron James
22016,2544,0021600532,"Jan 04, 2017",CLE vs. CHI,L,37,12,21,0.571,1,2,0.5,6,9,0.667,2,6,8,7,1,0,5,2,31,-13,1,2016-17,2544,LeBron James
22016,2544,0021600547,"Jan 06, 2017",CLE @ BKN,W,35,14,20,0.7,0,1,0.0,8,10,0.8,0,9,9,6,3,0,5,2,36,20,1,2016-17,2544,LeBron James
22016,2544,0021600565,"Jan 08, 2017",CLE @ PHX,W,40,11,17,0.647,2,4,0.5,4,6,0.667,3,5,8,4,1,0,7,3,28,-2,1,2016-17,2544,LeBron James
22016,2544,0021600576,"Jan 10, 2017",CLE @ UTA,L,37,10,20,0.5,3,6,0.5,6,7,0.857,1,5,6,5,4,0,4,0,29,-8,1,2016-17,2544,LeBron James
22016,2544,0021600585,"Jan 11, 2017",CLE @ POR,L,31,5,12,0.417,2,5,0.4,8,9,0.889,1,10,11,4,1,1,5,1,20,-7,1,2016-17,2544,LeBron James
22016,2544,0021600599,"Jan 13, 2017",CLE @ SAC,W,42,6,12,0.5,1,4,0.25,3,3,1.0,0,2,2,15,1,1,5,2,16,16,1,2016-17,2544,LeBron James
22016,2544,0021600619,"Jan 16, 2017",CLE @ GSW,L,35,6,18,0.333,1,4,0.25,7,10,0.7,2,6,8,2,1,0,6,1,20,-32,1,2016-17,2544,LeBron James
22016,2544,0021600636,"Jan 19, 2017",CLE vs. PHX,W,39,8,12,0.667,0,2,0.0,5,8,0.625,0,9,9,15,1,2,4,2,21,14,1,2016-17,2544,LeBron James
22016,2544,0021600657,"Jan 21, 2017",CLE vs. SAS,L,45,11,16,0.688,2,5,0.4,5,7,0.714,0,6,6,7,2,0,7,5,29,-16,1,2016-17,2544,LeBron James
22016,2544,0021600671,"Jan 23, 2017",CLE @ NOP,L,44,11,21,0.524,1,4,0.25,3,4,0.75,2,8,10,12,2,0,6,2,26,-11,1,2016-17,2544,LeBron James
22016,2544,0021600680,"Jan 25, 2017",CLE vs. SAC,L,45,8,15,0.533,0,3,0.0,8,11,0.727,4,9,13,11,2,1,5,3,24,-1,1,2016-17,2544,LeBron James
22016,2544,0021600695,"Jan 27, 2017",CLE vs. BKN,W,34,13,18,0.722,1,3,0.333,4,7,0.571,0,5,5,11,0,0,5,1,31,22,1,2016-17,2544,LeBron James
22016,2544,0021600712,"Jan 29, 2017",CLE vs. OKC,W,37,9,18,0.5,0,2,0.0,7,10,0.7,1,13,14,8,1,0,2,1,25,10,1,2016-17,2544,LeBron James
22016,2544,0021600722,"Jan 30, 2017",CLE @ DAL,L,37,9,19,0.474,1,6,0.167,4,8,0.5,0,9,9,9,2,0,5,0,23,-8,1,2016-17,2544,LeBron James
22016,2544,0021600731,"Feb 01, 2017",CLE vs. MIN,W,34,11,14,0.786,1,2,0.5,4,7,0.571,0,8,8,12,2,1,2,1,27,16,1,2016-17,2544,LeBron James
22016,2544,0021600759,"Feb 04, 2017",CLE @ NYK,W,40,12,20,0.6,4,8,0.5,4,5,0.8,0,5,5,10,0,0,5,1,32,11,1,2016-17,2544,LeBron James
22016,2544,0021600769,"Feb 06, 2017",CLE @ WAS,W,42,12,18,0.667,6,8,0.75,2,5,0.4,0,7,7,17,2,2,6,6,32,0,1,2016-17,2544,LeBron James
22016,2544,0021600783,"Feb 08, 2017",CLE @ IND,W,38,9,16,0.563,1,2,0.5,6,8,0.75,1,5,6,9,1,1,4,2,25,8,1,2016-17,2544,LeBron James
22016,2544,0021600796,"Feb 09, 2017",CLE @ OKC,L,41,8,19,0.421,1,4,0.25,1,3,0.333,1,4,5,7,2,2,3,1,18,-4,1,2016-17,2544,LeBron James
22016,2544,0021600811,"Feb 11, 2017",CLE vs. DEN,W,33,11,16,0.688,1,1,1.0,4,4,1.0,0,5,5,12,2,0,6,1,27,26,1,2016-17,2544,LeBron James
22016,2544,0021600832,"Feb 14, 2017",CLE @ MIN,W,40,10,14,0.714,2,3,0.667,3,6,0.5,1,7,8,14,0,0,6,3,25,11,1,2016-17,2544,LeBron James
22016,2544,0021600835,"Feb 15, 2017",CLE vs. IND,W,33,12,17,0.706,4,5,0.8,3,4,0.75,0,5,5,4,1,0,4,2,31,9,1,2016-17,2544,LeBron James
22016,2544,0021600853,"Feb 23, 2017",CLE vs. NYK,W,37,7,11,0.636,0,2,0.0,4,6,0.667,0,13,13,15,0,3,6,1,18,10,1,2016-17,2544,LeBron James
22016,2544,0021600884,"Feb 27, 2017",CLE vs. MIL,W,37,8,12,0.667,1,2,0.5,7,9,0.778,0,10,10,6,0,0,3,1,24,8,1,2016-17,2544,LeBron James
22016,2544,0021600901,"Mar 01, 2017",CLE @ BOS,L,40,10,21,0.476,3,6,0.5,5,8,0.625,5,8,13,10,1,1,4,3,28,-3,1,2016-17,2544,LeBron James
22016,2544,0021600913,"Mar 03, 2017",CLE @ ATL,W,39,14,27,0.519,6,10,0.6,4,8,0.5,1,12,13,8,0,0,2,4,38,5,1,2016-17,2544,LeBron James
22016,2544,0021600936,"Mar 06, 2017",CLE vs. MIA,L,39,11,22,0.5,2,5,0.4,6,10,0.6,3,14,17,6,1,1,3,2,30,14,1,2016-17,2544,LeBron James
22016,2544,0021600960,"Mar 09, 2017",CLE @ DET,L,39,12,22,0.545,0,6,0.0,5,8,0.625,4,10,14,10,1,0,3,1,29,18,1,2016-17,2544,LeBron James
22016,2544,0021600977,"Mar 11, 2017",CLE @ ORL,W,38,8,14,0.571,2,5,0.4,6,10,0.6,0,12,12,12,0,1,4,3,24,12,1,2016-17,2544,LeBron James
22016,2544,0021600989,"Mar 12, 2017",CLE @ HOU,L,40,12,20,0.6,4,11,0.364,2,3,0.667,0,7,7,5,2,0,8,2,30,-9,1,2016-17,2544,LeBron James
22016,2544,0021600999,"Mar 14, 2017",CLE vs. DET,W,28,6,12,0.5,0,2,0.0,4,5,0.8,0,11,11,12,0,0,2,0,16,22,1,2016-17,2544,LeBron James
22016,2544,0021601014,"Mar 16, 2017",CLE vs. UTA,W,38,13,20,0.65,2,5,0.4,5,10,0.5,0,10,10,6,2,1,6,0,33,14,1,2016-17,2544,LeBron James
22016,2544,0021601043,"Mar 19, 2017",CLE @ LAL,W,38,13,22,0.591,3,8,0.375,5,8,0.625,0,6,6,7,1,0,3,2,34,12,1,2016-17,2544,LeBron James
22016,2544,0021601064,"Mar 22, 2017",CLE @ DEN,L,34,8,12,0.667,0,2,0.0,2,4,0.5,2,4,6,5,0,0,4,1,18,-30,1,2016-17,2544,LeBron James
22016,2544,0021601073,"Mar 24, 2017",CLE @ CHA,W,40,9,14,0.643,0,1,0.0,14,16,0.875,0,9,9,11,1,2,4,2,32,1,1,2016-17,2544,LeBron James
22016,2544,0021601083,"Mar 25, 2017",CLE vs. WAS,L,41,10,21,0.476,0,4,0.0,4,6,0.667,3,8,11,8,0,1,3,2,24,-11,1,2016-17,2544,LeBron James
